"DateTime","Primary sales USD","Secondary sales USD"
"2019-02-13 00:00:00",9274.23,17281.36
"2019-02-14 00:00:00",10820.79,20388.06
"2019-02-15 00:00:00",16330.46,18763.69
"2019-02-16 00:00:00",12792.95,16734.76
"2019-02-17 00:00:00",26794.76,32299.56
"2019-02-18 00:00:00",14712.46,24278.36
"2019-02-19 00:00:00",20869.53,38274.66
"2019-02-20 00:00:00",30511.62,24436.14
"2019-02-21 00:00:00",28663.5,28364.72
"2019-02-22 00:00:00",24625.49,17032.9
"2019-02-23 00:00:00",15003.82,20636.48
"2019-02-24 00:00:00",12288.66,22724.78
"2019-02-25 00:00:00",20443.69,18638.16
"2019-02-26 00:00:00",19859.22,40660.26
"2019-02-27 00:00:00",21897.85,33393.92
"2019-02-28 00:00:00",6719.68,29172.8
"2019-03-01 00:00:00",19970.88,42361.98
"2019-03-02 00:00:00",54400.95,40332.81
"2019-03-03 00:00:00",32979.7,26469.28
"2019-03-04 00:00:00",29952.36,59054.44
"2019-03-05 00:00:00",46463,49869.14
"2019-03-06 00:00:00",30075,41349.64
"2019-03-07 00:00:00",30876.49,29035.83
"2019-03-08 00:00:00",35452.78,41465.97
"2019-03-09 00:00:00",27690.61,42696.84
"2019-03-10 00:00:00",39402.74,41612.32
"2019-03-11 00:00:00",23417.6,27936.37
"2019-03-12 00:00:00",42986.24,65773.04
"2019-03-13 00:00:00",25723.38,35938.16
"2019-03-14 00:00:00",19781.86,53111.97
"2019-03-15 00:00:00",27430.31,42760.93
"2019-03-16 00:00:00",26790.23,35727.33
"2019-03-17 00:00:00",27201.27,56800.6
"2019-03-18 00:00:00",18228.82,35644.27
"2019-03-19 00:00:00",22864.48,35245.76
"2019-03-20 00:00:00",19426.81,43565.58
"2019-03-21 00:00:00",20757.41,30419.99
"2019-03-22 00:00:00",30052.95,23510.21
"2019-03-23 00:00:00",38758.24,39017.9
"2019-03-24 00:00:00",34480.97,55962.45
"2019-03-25 00:00:00",19504.83,43854.29
"2019-03-26 00:00:00",38969.75,42253.9
"2019-03-27 00:00:00",16907.24,34258.54
"2019-03-28 00:00:00",73097.83,38510.02
"2019-03-29 00:00:00",71741.43,40778.6
"2019-03-30 00:00:00",23703.76,46308.17
"2019-03-31 00:00:00",36899.62,39975.79
"2019-04-01 00:00:00",33760.97,64295.85
"2019-04-02 00:00:00",71983.43,46982.9
"2019-04-03 00:00:00",22268.97,47398.67
"2019-04-04 00:00:00",44199.44,47646.22
"2019-04-05 00:00:00",31624.98,43954.27
"2019-04-06 00:00:00",15572.82,40703.38
"2019-04-07 00:00:00",44237.31,22774.07
"2019-04-08 00:00:00",32495.55,43299.34
"2019-04-09 00:00:00",17902.38,48283.39
"2019-04-10 00:00:00",16696.44,37589.59
"2019-04-11 00:00:00",20628.44,42032.59
"2019-04-12 00:00:00",39894.51,35031.9
"2019-04-13 00:00:00",20915.98,41170.17
"2019-04-14 00:00:00",16936.6,30360.78
"2019-04-15 00:00:00",39669.17,58624.96
"2019-04-16 00:00:00",28864.34,31665.7
"2019-04-17 00:00:00",17656.08,23617.07
"2019-04-18 00:00:00",16501.58,30315.05
"2019-04-19 00:00:00",14392.87,38062.91
"2019-04-20 00:00:00",18112.71,27700.98
"2019-04-21 00:00:00",17695.75,42024.25
"2019-04-22 00:00:00",16720.82,25763.57
"2019-04-23 00:00:00",15256.95,34237.83
"2019-04-24 00:00:00",55529.82,45982.55
"2019-04-25 00:00:00",11807.04,33528.82
"2019-04-26 00:00:00",11589.23,38974.93
"2019-04-27 00:00:00",53188.11,23741.97
"2019-04-28 00:00:00",16888.79,30088.49
"2019-04-29 00:00:00",11194.44,29038.04
"2019-04-30 00:00:00",189032.16,16942.83
"2019-05-01 00:00:00",18978.58,25428.81
"2019-05-02 00:00:00",17856.8,51561.89
"2019-05-03 00:00:00",21258.34,28698.91
"2019-05-04 00:00:00",18686.16,25584.08
"2019-05-05 00:00:00",16316.14,39916.99
"2019-05-06 00:00:00",15533.67,23345.33
"2019-05-07 00:00:00",10916.01,27187.21
"2019-05-08 00:00:00",29831.27,24081.98
"2019-05-09 00:00:00",17665.48,24495.14
"2019-05-10 00:00:00",51457.76,37801.73
"2019-05-11 00:00:00",19277.7,30673.1
"2019-05-12 00:00:00",26419.72,36834.01
"2019-05-13 00:00:00",30853.4,41859.3
"2019-05-14 00:00:00",12136.71,27989.88
"2019-05-15 00:00:00",10878.92,59598.71
"2019-05-16 00:00:00",11296.87,36842.34
"2019-05-17 00:00:00",13368.15,78072.85
"2019-05-18 00:00:00",9938,40654.8
"2019-05-19 00:00:00",12924.28,32674.25
"2019-05-20 00:00:00",11427.69,52152.6
"2019-05-21 00:00:00",44526.42,35644.05
"2019-05-22 00:00:00",17900.04,44079.14
"2019-05-23 00:00:00",15645.75,42807.04
"2019-05-24 00:00:00",24085.73,111294.93
"2019-05-25 00:00:00",32724.68,46823.61
"2019-05-26 00:00:00",34459.6,36746.16
"2019-05-27 00:00:00",138210.55,48054.16
"2019-05-28 00:00:00",50029.46,48831.83
"2019-05-29 00:00:00",24487.9,44531.21
"2019-05-30 00:00:00",26943.34,38684.17
"2019-05-31 00:00:00",35915.81,49955.77
"2019-06-01 00:00:00",19850.32,28693.45
"2019-06-02 00:00:00",26729.46,40876.98
"2019-06-03 00:00:00",59574.69,53648.15
"2019-06-04 00:00:00",14535.67,28695.64
"2019-06-05 00:00:00",14706.09,41912.29
"2019-06-06 00:00:00",20892.67,38108.2
"2019-06-07 00:00:00",58548.39,36646.09
"2019-06-08 00:00:00",14309.63,23862.81
"2019-06-09 00:00:00",21252.93,27161.88
"2019-06-10 00:00:00",21271.14,26655.95
"2019-06-11 00:00:00",18059.74,26106.86
"2019-06-12 00:00:00",37458.21,31016.18
"2019-06-13 00:00:00",49055.94,34168.06
"2019-06-14 00:00:00",38022.25,26959.69
"2019-06-15 00:00:00",25263.68,33392.26
"2019-06-16 00:00:00",31301.24,42924.76
"2019-06-17 00:00:00",10438.37,40093.85
"2019-06-18 00:00:00",81446.59,54048.42
"2019-06-19 00:00:00",84432.5,31425.12
"2019-06-20 00:00:00",41830.12,33428.06
"2019-06-21 00:00:00",143045.4,35988.78
"2019-06-22 00:00:00",71216.13,49616.6
"2019-06-23 00:00:00",12328.78,43028.18
"2019-06-24 00:00:00",44894.1,80144.61
"2019-06-25 00:00:00",17237.82,29410.59
"2019-06-26 00:00:00",23416.18,52450.17
"2019-06-27 00:00:00",11084.82,32953.46
"2019-06-28 00:00:00",18321.24,27681.46
"2019-06-29 00:00:00",37413.78,33401.06
"2019-06-30 00:00:00",12841.45,28144.28
"2019-07-01 00:00:00",6919.23,18151.22
"2019-07-02 00:00:00",7387.73,23164.28
"2019-07-03 00:00:00",13795.66,23337.43
"2019-07-04 00:00:00",27151.48,32381.5
"2019-07-05 00:00:00",14585.44,37705.48
"2019-07-06 00:00:00",10892.57,18552.25
"2019-07-07 00:00:00",26321.24,27000.44
"2019-07-08 00:00:00",13763.23,39949.17
"2019-07-09 00:00:00",19567.59,47125.05
"2019-07-10 00:00:00",13899.49,76159.7
"2019-07-11 00:00:00",22256.16,36615.56
"2019-07-12 00:00:00",11763.35,24435.82
"2019-07-13 00:00:00",15988.81,26717.57
"2019-07-14 00:00:00",23926.23,31162.04
"2019-07-15 00:00:00",35164.31,36570.5
"2019-07-16 00:00:00",9798.73,39914.39
"2019-07-17 00:00:00",14497.4,48522.31
"2019-07-18 00:00:00",19691.88,39065.86
"2019-07-19 00:00:00",9664.62,17905.77
"2019-07-20 00:00:00",12643.35,23633.28
"2019-07-21 00:00:00",14775.23,22226.88
"2019-07-22 00:00:00",12117.84,23975.99
"2019-07-23 00:00:00",13087.44,20175.75
"2019-07-24 00:00:00",7792.81,17792.32
"2019-07-25 00:00:00",9044.29,15241.21
"2019-07-26 00:00:00",11550.25,21441.77
"2019-07-27 00:00:00",16086.86,18658.58
"2019-07-28 00:00:00",10292.71,23847.67
"2019-07-29 00:00:00",10237.09,42447.49
"2019-07-30 00:00:00",14034.24,22853.39
"2019-07-31 00:00:00",9101.98,44598.79
"2019-08-01 00:00:00",15879.92,55174.49
"2019-08-02 00:00:00",11706.24,21275.23
"2019-08-03 00:00:00",22457.94,15547.65
"2019-08-04 00:00:00",13273.99,24459.02
"2019-08-05 00:00:00",12282.44,20359.15
"2019-08-06 00:00:00",18914.2,18111.98
"2019-08-07 00:00:00",10986.13,26404.6
"2019-08-08 00:00:00",17407.7,23750.71
"2019-08-09 00:00:00",23566.5,18364.54
"2019-08-10 00:00:00",7483.31,14581.4
"2019-08-11 00:00:00",10665.7,13198.85
"2019-08-12 00:00:00",70979.58,38555.95
"2019-08-13 00:00:00",9821.17,33055.37
"2019-08-14 00:00:00",14485.93,22215.12
"2019-08-15 00:00:00",12499.89,22341.67
"2019-08-16 00:00:00",6798.13,38117.65
"2019-08-17 00:00:00",9885,13046.24
"2019-08-18 00:00:00",10045.33,11730.61
"2019-08-19 00:00:00",13782.45,18027.29
"2019-08-20 00:00:00",9274.02,16187.83
"2019-08-21 00:00:00",12548.96,11858.29
"2019-08-22 00:00:00",19704.4,21561.18
"2019-08-23 00:00:00",23532.8,16660.89
"2019-08-24 00:00:00",19632.04,21412.6
"2019-08-25 00:00:00",8858.32,25871.48
"2019-08-26 00:00:00",33739.83,16313.59
"2019-08-27 00:00:00",9812.02,14418.81
"2019-08-28 00:00:00",27527.42,36413.09
"2019-08-29 00:00:00",12950.21,32968.96
"2019-08-30 00:00:00",12720.95,18126.63
"2019-08-31 00:00:00",22017.66,28105.96
"2019-09-01 00:00:00",22051.97,25865.96
"2019-09-02 00:00:00",15822.33,28166.46
"2019-09-03 00:00:00",18855.24,19512.18
"2019-09-04 00:00:00",67058.54,22793.53
"2019-09-05 00:00:00",16272.48,20502.46
"2019-09-06 00:00:00",8497.05,20740.8
"2019-09-07 00:00:00",9034.26,16053.87
"2019-09-08 00:00:00",21585.13,23324.36
"2019-09-09 00:00:00",50162.38,25841.43
"2019-09-10 00:00:00",8753.08,22419.91
"2019-09-11 00:00:00",6320.07,25886.23
"2019-09-12 00:00:00",11176.6,27825.92
"2019-09-13 00:00:00",13493.72,52115.92
"2019-09-14 00:00:00",14608.02,21841.01
"2019-09-15 00:00:00",8772.43,19289.33
"2019-09-16 00:00:00",16137.48,22670.97
"2019-09-17 00:00:00",5500.75,25163.98
"2019-09-18 00:00:00",10980.36,19097.46
"2019-09-19 00:00:00",8622.86,66554.03
"2019-09-20 00:00:00",12936.95,9800.36
"2019-09-21 00:00:00",9890.81,21726.77
"2019-09-22 00:00:00",12596.81,18592.96
"2019-09-23 00:00:00",12100.08,20269.82
"2019-09-24 00:00:00",11529.53,26073.66
"2019-09-25 00:00:00",8806.44,22821.33
"2019-09-26 00:00:00",15294.72,18954.23
"2019-09-27 00:00:00",5566.49,16448.33
"2019-09-28 00:00:00",8934.74,10617.44
"2019-09-29 00:00:00",51393.5,23157.21
"2019-09-30 00:00:00",11921.13,19416.69
"2019-10-01 00:00:00",11231.24,28197.69
"2019-10-02 00:00:00",27648.8,10086.71
"2019-10-03 00:00:00",14144.17,16240.34
"2019-10-04 00:00:00",14369.88,17376.22
"2019-10-05 00:00:00",9916.55,9397.26
"2019-10-06 00:00:00",11118.24,42550.01
"2019-10-07 00:00:00",16073.62,27702.77
"2019-10-08 00:00:00",14302.71,25976.91
"2019-10-09 00:00:00",79275.65,16138.84
"2019-10-10 00:00:00",14049.28,13158.67
"2019-10-11 00:00:00",8291.06,19939
"2019-10-12 00:00:00",14396.44,15798.92
"2019-10-13 00:00:00",65095.24,9335.42
"2019-10-14 00:00:00",93474.49,17990.44
"2019-10-15 00:00:00",209536.11,33601.77
"2019-10-16 00:00:00",107614.68,69941.51
"2019-10-17 00:00:00",128040.6,23092.65
"2019-10-18 00:00:00",89578.77,37611.68
"2019-10-19 00:00:00",92055.88,30790.88
"2019-10-20 00:00:00",248111.33,24846.67
"2019-10-21 00:00:00",42299.09,37285.42
"2019-10-22 00:00:00",59125.78,28251.66
"2019-10-23 00:00:00",44522.75,23290.67
"2019-10-24 00:00:00",49519.63,23517.78
"2019-10-25 00:00:00",54333.55,27829.62
"2019-10-26 00:00:00",60735.73,28887.59
"2019-10-27 00:00:00",38480.83,55726.69
"2019-10-28 00:00:00",32072.43,42721.63
"2019-10-29 00:00:00",45275.46,21487.69
"2019-10-30 00:00:00",42423.18,38107.23
"2019-10-31 00:00:00",26987.74,39394.41
"2019-11-01 00:00:00",31095.17,19431.18
"2019-11-02 00:00:00",29992.9,36193.78
"2019-11-03 00:00:00",46879.91,36881.11
"2019-11-04 00:00:00",32348.76,27908.65
"2019-11-05 00:00:00",23667.58,23850.91
"2019-11-06 00:00:00",43582.57,20027.65
"2019-11-07 00:00:00",55047.45,17528.83
"2019-11-08 00:00:00",22136.81,18829.08
"2019-11-09 00:00:00",19255.64,19303.87
"2019-11-10 00:00:00",29431.49,35168.33
"2019-11-11 00:00:00",52021.27,26185.5
"2019-11-12 00:00:00",26676.67,22331.64
"2019-11-13 00:00:00",21604.52,20031.43
"2019-11-14 00:00:00",19127.21,21185.72
"2019-11-15 00:00:00",12663.08,13621.69
"2019-11-16 00:00:00",10390.76,13175.94
"2019-11-17 00:00:00",16062.07,37547.25
"2019-11-18 00:00:00",14354.43,32740.99
"2019-11-19 00:00:00",16010.46,28909.25
"2019-11-20 00:00:00",20311.43,26289.56
"2019-11-21 00:00:00",20413.81,20494.23
"2019-11-22 00:00:00",88918.58,49321.43
"2019-11-23 00:00:00",64470.7,38075.74
"2019-11-24 00:00:00",71387.82,26574.05
"2019-11-25 00:00:00",59057.7,24430.52
"2019-11-26 00:00:00",46851.57,16108.75
"2019-11-27 00:00:00",54128.34,43832.88
"2019-11-28 00:00:00",54963.58,23353.34
"2019-11-29 00:00:00",57299.89,38153.18
"2019-11-30 00:00:00",61816.94,29209.45
"2019-12-01 00:00:00",53747.91,32329.52
"2019-12-02 00:00:00",37248.9,34934.9
"2019-12-03 00:00:00",50032.38,36909.52
"2019-12-04 00:00:00",35851.11,36254.19
"2019-12-05 00:00:00",138201.57,22352.94
"2019-12-06 00:00:00",29502.34,31732.11
"2019-12-07 00:00:00",34491.35,24937.72
"2019-12-08 00:00:00",48550.78,29296.32
"2019-12-09 00:00:00",63776.14,49687.68
"2019-12-10 00:00:00",42310.13,45088.49
"2019-12-11 00:00:00",49624.99,28825.37
"2019-12-12 00:00:00",49005.87,26389.1
"2019-12-13 00:00:00",21922.95,27067.24
"2019-12-14 00:00:00",31477.04,27303.72
"2019-12-15 00:00:00",33430.94,20016.01
"2019-12-16 00:00:00",27865.1,41368.22
"2019-12-17 00:00:00",36650.56,21442.5
"2019-12-18 00:00:00",191825.88,25962.55
"2019-12-19 00:00:00",82572.57,26459.46
"2019-12-20 00:00:00",75148.32,25434.38
"2019-12-21 00:00:00",62644.99,23856.83
"2019-12-22 00:00:00",41487.1,18968.71
"2019-12-23 00:00:00",57177.31,19327.45
"2019-12-24 00:00:00",52639.24,17773.51
"2019-12-25 00:00:00",48145.05,15492.91
"2019-12-26 00:00:00",90153.11,21988.87
"2019-12-27 00:00:00",53071.34,28153.55
"2019-12-28 00:00:00",27126.49,36587.9
"2019-12-29 00:00:00",41180.58,40151.9
"2019-12-30 00:00:00",30944.77,26759.74
"2019-12-31 00:00:00",27081.12,27085.4
"2020-01-01 00:00:00",37167.44,24351.75
"2020-01-02 00:00:00",39222.56,29245.01
"2020-01-03 00:00:00",53325.56,35626.99
"2020-01-04 00:00:00",83796.66,55940.88
"2020-01-05 00:00:00",44612.99,30494.67
"2020-01-06 00:00:00",49137.2,60814.11
"2020-01-07 00:00:00",63795.59,40403.27
"2020-01-08 00:00:00",43601.08,39165.26
"2020-01-09 00:00:00",23684.1,31826.5
"2020-01-10 00:00:00",33457.05,30788.48
"2020-01-11 00:00:00",40193.83,37577.49
"2020-01-12 00:00:00",30981.7,28099.79
"2020-01-13 00:00:00",38487.01,35323.12
"2020-01-14 00:00:00",50010.28,31876.19
"2020-01-15 00:00:00",31145.26,31192.22
"2020-01-16 00:00:00",24029.95,37334.58
"2020-01-17 00:00:00",29776.01,47520.6
"2020-01-18 00:00:00",32175.45,49294.64
"2020-01-19 00:00:00",20896.09,35547.63
"2020-01-20 00:00:00",29923.2,37709.55
"2020-01-21 00:00:00",59198.65,36872.08
"2020-01-22 00:00:00",52717.36,39514.08
"2020-01-23 00:00:00",133637.92,38948.12
"2020-01-24 00:00:00",38101.39,40810.17
"2020-01-25 00:00:00",34977.28,22046.15
"2020-01-26 00:00:00",41656.21,30927.11
"2020-01-27 00:00:00",24813.93,41108.02
"2020-01-28 00:00:00",53700.38,32939.62
"2020-01-29 00:00:00",40659.22,36805.62
"2020-01-30 00:00:00",23676.23,28138.21
"2020-01-31 00:00:00",43986.5,36950.97
"2020-02-01 00:00:00",34282.88,36341.61
"2020-02-02 00:00:00",34444.64,43046.21
"2020-02-03 00:00:00",44858.53,46363.79
"2020-02-04 00:00:00",60970.89,24004.5
"2020-02-05 00:00:00",51070.29,83269.82
"2020-02-06 00:00:00",27771.37,86801.47
"2020-02-07 00:00:00",45027.84,180484.19
"2020-02-08 00:00:00",32431.86,56315.88
"2020-02-09 00:00:00",113282.2,79472.06
"2020-02-10 00:00:00",54753.62,92053.7
"2020-02-11 00:00:00",248769.18,226760.82
"2020-02-12 00:00:00",115108.93,104102
"2020-02-13 00:00:00",76995.01,79970.2
"2020-02-14 00:00:00",46327.28,67943.73
"2020-02-15 00:00:00",50755.94,60274.52
"2020-02-16 00:00:00",65704.63,72872.18
"2020-02-17 00:00:00",77834.28,97252.79
"2020-02-18 00:00:00",86388.1,108095.71
"2020-02-19 00:00:00",44951.38,73650.77
"2020-02-20 00:00:00",51951.37,59281.27
"2020-02-21 00:00:00",48087.87,136197.26
"2020-02-22 00:00:00",56951.47,61525.65
"2020-02-23 00:00:00",40547.53,68669.63
"2020-02-24 00:00:00",53830.84,92443.73
"2020-02-25 00:00:00",65165.46,54304.8
"2020-02-26 00:00:00",48301.59,53080.37
"2020-02-27 00:00:00",41496.52,57214.5
"2020-02-28 00:00:00",75300.86,43191.7
"2020-02-29 00:00:00",34148.05,37669.38
"2020-03-01 00:00:00",83626.43,40257.76
"2020-03-02 00:00:00",90464.77,55040.74
"2020-03-03 00:00:00",81709.88,45388.66
"2020-03-04 00:00:00",47235.47,41766.76
"2020-03-05 00:00:00",24707.59,43825.02
"2020-03-06 00:00:00",31032.93,45648.51
"2020-03-07 00:00:00",29181.25,40551.04
"2020-03-08 00:00:00",31026.48,55010.24
"2020-03-09 00:00:00",34030.25,31418.85
"2020-03-10 00:00:00",52932.87,28149.64
"2020-03-11 00:00:00",35792.85,36359.78
"2020-03-12 00:00:00",21691.86,19556.53
"2020-03-13 00:00:00",23940.14,25345.12
"2020-03-14 00:00:00",13715.13,25920.57
"2020-03-15 00:00:00",20306.72,22133.84
"2020-03-16 00:00:00",12647.23,24018.14
"2020-03-17 00:00:00",34170,22577.27
"2020-03-18 00:00:00",24400.42,20821.43
"2020-03-19 00:00:00",40237.83,53745.45
"2020-03-20 00:00:00",19336.05,28045.34
"2020-03-21 00:00:00",25323.02,31814.36
"2020-03-22 00:00:00",45080.85,21248.38
"2020-03-23 00:00:00",29212.49,27730.88
"2020-03-24 00:00:00",39900.36,26262.31
"2020-03-25 00:00:00",17793.93,28526.53
"2020-03-26 00:00:00",46000.75,23905.75
"2020-03-27 00:00:00",23047.39,27869.55
"2020-03-28 00:00:00",35940.79,37556.19
"2020-03-29 00:00:00",28334.35,21543.36
"2020-03-30 00:00:00",33431.71,34575.31
"2020-03-31 00:00:00",497297.83,16370.68
"2020-04-01 00:00:00",29370.09,23097.63
"2020-04-02 00:00:00",32309.23,21580.62
"2020-04-03 00:00:00",39906.03,20337.13
"2020-04-04 00:00:00",31226.57,45581.5
"2020-04-05 00:00:00",18030.81,36712.21
"2020-04-06 00:00:00",17110.36,28097.42
"2020-04-07 00:00:00",44813.61,32210.48
"2020-04-08 00:00:00",36696.56,33334.04
"2020-04-09 00:00:00",26427.94,27178.09
"2020-04-10 00:00:00",31591.06,116725.53
"2020-04-11 00:00:00",23362.25,26660.62
"2020-04-12 00:00:00",24327.5,22136.74
"2020-04-13 00:00:00",23965.32,33056.16
"2020-04-14 00:00:00",27475.03,19846.65
"2020-04-15 00:00:00",25169.63,28641.22
"2020-04-16 00:00:00",34322.76,54017.09
"2020-04-17 00:00:00",26974.75,35690.8
"2020-04-18 00:00:00",82966.33,40808.52
"2020-04-19 00:00:00",37327.77,21550.58
"2020-04-20 00:00:00",29189.36,27373.77
"2020-04-21 00:00:00",59748.89,59755.1
"2020-04-22 00:00:00",49830.96,47887.64
"2020-04-23 00:00:00",73280.74,54848.53
"2020-04-24 00:00:00",44344.62,31312.73
"2020-04-25 00:00:00",68209.13,41222.23
"2020-04-26 00:00:00",35618.56,67597
"2020-04-27 00:00:00",34618.62,46930.12
"2020-04-28 00:00:00",24950.55,30817.66
"2020-04-29 00:00:00",24885.01,44239.81
"2020-04-30 00:00:00",46469.31,52694.26
"2020-05-01 00:00:00",54907.23,52355.48
"2020-05-02 00:00:00",95352.76,48093.02
"2020-05-03 00:00:00",42730.77,35061.94
"2020-05-04 00:00:00",28975.54,32175.8
"2020-05-05 00:00:00",50396.59,31366.61
"2020-05-06 00:00:00",26555.16,33742.57
"2020-05-07 00:00:00",40077.03,28164.78
"2020-05-08 00:00:00",62203.17,25259.84
"2020-05-09 00:00:00",31615.47,41001.16
"2020-05-10 00:00:00",27987.51,23853.65
"2020-05-11 00:00:00",22801.01,23648.28
"2020-05-12 00:00:00",19972.68,19594.84
"2020-05-13 00:00:00",33978.1,29389.69
"2020-05-14 00:00:00",46463.42,40222.37
"2020-05-15 00:00:00",35719.39,35082.8
"2020-05-16 00:00:00",59077.93,34816.36
"2020-05-17 00:00:00",35906.27,33028.79
"2020-05-18 00:00:00",34020.31,50586.27
"2020-05-19 00:00:00",36591.35,26118.83
"2020-05-20 00:00:00",58112.22,53560.36
"2020-05-21 00:00:00",55001.57,57465.45
"2020-05-22 00:00:00",83327.12,41030.05
"2020-05-23 00:00:00",43923.69,54208.34
"2020-05-24 00:00:00",144208.07,121317.57
"2020-05-25 00:00:00",81637.34,25451.83
"2020-05-26 00:00:00",59535.29,47704.12
"2020-05-27 00:00:00",55369.83,46571.58
"2020-05-28 00:00:00",37128.71,50450.48
"2020-05-29 00:00:00",54487.03,32756.97
"2020-05-30 00:00:00",45227.59,24721.16
"2020-05-31 00:00:00",46236.12,37447.98
"2020-06-01 00:00:00",31969.71,68883.08
"2020-06-02 00:00:00",31110.26,53143.42
"2020-06-03 00:00:00",53724.66,43390.98
"2020-06-04 00:00:00",82478.64,63751.37
"2020-06-05 00:00:00",67753.47,27930.54
"2020-06-06 00:00:00",52877.12,41850.33
"2020-06-07 00:00:00",44190.21,27692.9
"2020-06-08 00:00:00",28167.46,31349.42
"2020-06-09 00:00:00",31473.6,50755.09
"2020-06-10 00:00:00",56110.54,36782.49
"2020-06-11 00:00:00",90807.26,40280.14
"2020-06-12 00:00:00",45454.42,24067.57
"2020-06-13 00:00:00",46952.21,69882.84
"2020-06-14 00:00:00",50180.27,58392.07
"2020-06-15 00:00:00",34848.81,55024.99
"2020-06-16 00:00:00",74373.69,35374.43
"2020-06-17 00:00:00",38745.92,29157.81
"2020-06-18 00:00:00",99831.9,68966.73
"2020-06-19 00:00:00",28135.73,55271.95
"2020-06-20 00:00:00",31457.57,20697.13
"2020-06-21 00:00:00",40982.46,27599.98
"2020-06-22 00:00:00",31850.89,37804.98
"2020-06-23 00:00:00",101554.47,24447.43
"2020-06-24 00:00:00",50037.53,22879.36
"2020-06-25 00:00:00",44567.48,26152.12
"2020-06-26 00:00:00",34834.39,25163.18
"2020-06-27 00:00:00",28041.95,15311.95
"2020-06-28 00:00:00",42764.35,29062.84
"2020-06-29 00:00:00",43959.34,38523.77
"2020-06-30 00:00:00",92181.09,48452.94
"2020-07-01 00:00:00",66541.5,60180.39
"2020-07-02 00:00:00",75178.95,31577.56
"2020-07-03 00:00:00",41106,29223.92
"2020-07-04 00:00:00",37684.52,42190.78
"2020-07-05 00:00:00",34983.09,32757.8
"2020-07-06 00:00:00",40208.23,36580.86
"2020-07-07 00:00:00",32625.98,32783.15
"2020-07-08 00:00:00",39283.11,61284.33
"2020-07-09 00:00:00",42076.36,62729.12
"2020-07-10 00:00:00",44730.42,69835.77
"2020-07-11 00:00:00",89060.13,89845.09
"2020-07-12 00:00:00",61439.52,52396.3
"2020-07-13 00:00:00",42435.31,61458.93
"2020-07-14 00:00:00",30275.02,79042.79
"2020-07-15 00:00:00",46860.39,50653.54
"2020-07-16 00:00:00",32772.57,45196.5
"2020-07-17 00:00:00",39052.34,40235.6
"2020-07-18 00:00:00",39278.37,29130.86
"2020-07-19 00:00:00",67400.05,47975.78
"2020-07-20 00:00:00",55198.71,54064.31
"2020-07-21 00:00:00",70117.09,34327.11
"2020-07-22 00:00:00",59171.66,81085.41
"2020-07-23 00:00:00",87603.82,28988.36
"2020-07-24 00:00:00",77470.62,45326.24
"2020-07-25 00:00:00",112049.2,38289.44
"2020-07-26 00:00:00",57149.38,60577.94
"2020-07-27 00:00:00",49738.4,63774.5
"2020-07-28 00:00:00",72881.45,36979.04
"2020-07-29 00:00:00",89984.67,75757.51
"2020-07-30 00:00:00",78880.25,75428.23
"2020-07-31 00:00:00",57888.66,31925.51
"2020-08-01 00:00:00",53318.16,40663.47
"2020-08-02 00:00:00",71892.29,116486.58
"2020-08-03 00:00:00",58959.1,78642.3
"2020-08-04 00:00:00",298446.09,139262.58
"2020-08-05 00:00:00",91408.18,49840.56
"2020-08-06 00:00:00",55203.25,69903.68
"2020-08-07 00:00:00",52740.9,68764.3
"2020-08-08 00:00:00",61667.43,93377.33
"2020-08-09 00:00:00",62934.99,86623.44
"2020-08-10 00:00:00",50007.19,39763.22
"2020-08-11 00:00:00",47869.74,53024.1
"2020-08-12 00:00:00",35835.24,38414.57
"2020-08-13 00:00:00",88941.45,52303.41
"2020-08-14 00:00:00",93752.81,58303.91
"2020-08-15 00:00:00",123587.07,36867.96
"2020-08-16 00:00:00",90762.43,57168.66
"2020-08-17 00:00:00",53307.63,29792.19
"2020-08-18 00:00:00",71840.69,104770.65
"2020-08-19 00:00:00",51376.29,52270.73
"2020-08-20 00:00:00",63124.85,58306.54
"2020-08-21 00:00:00",71365.52,53520.59
"2020-08-22 00:00:00",70985.42,55080.78
"2020-08-23 00:00:00",65173.53,125582.04
"2020-08-24 00:00:00",66963.08,58490.42
"2020-08-25 00:00:00",69393.34,56736.69
"2020-08-26 00:00:00",71240.2,56764.77
"2020-08-27 00:00:00",87201.45,70427.43
"2020-08-28 00:00:00",181665.11,63754.29
"2020-08-29 00:00:00",88611.83,64227.99
"2020-08-30 00:00:00",102429.63,52316.98
"2020-08-31 00:00:00",117240.73,39203.64
"2020-09-01 00:00:00",34485.29,28296.95
"2020-09-02 00:00:00",62171.28,19618.53
"2020-09-03 00:00:00",93364.12,39481.23
"2020-09-04 00:00:00",77044.97,73487.09
"2020-09-05 00:00:00",56441.33,22773.98
"2020-09-06 00:00:00",84491.24,101693.53
"2020-09-07 00:00:00",90270.87,52195.5
"2020-09-08 00:00:00",80459.87,35465.78
"2020-09-09 00:00:00",98035.12,49056.84
"2020-09-10 00:00:00",83812.83,62796.66
"2020-09-11 00:00:00",126997.26,91124.04
"2020-09-12 00:00:00",88156.45,102206.08
"2020-09-13 00:00:00",146279.44,123618.54
"2020-09-14 00:00:00",155338.83,125512.86
"2020-09-15 00:00:00",274393.32,207326.93
"2020-09-16 00:00:00",140828.88,63406.95
"2020-09-17 00:00:00",140698.97,30216.07
